booking_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_date_full,arrival_month_name
INN13003,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,6,2,Offline,0,0,0,100.0,0,Not_Canceled,2018-06-02,June
INN13004,2,0,0,4,Not Selected,0,Room_Type 1,24,2018,8,2,Online,0,0,0,139.0,1,Not_Canceled,2018-08-02,August
INN13005,2,1,1,2,Meal Plan 1,1,Room_Type 2,18,2018,1,1,Online,0,0,0,119.58,2,Not_Canceled,2018-01-01,January
INN13006,1,1,0,2,Not Selected,0,Room_Type 1,164,2018,8,4,Online,0,0,0,94.5,1,Not_Canceled,2018-08-04,August
INN13007,2,1,2,4,Meal Plan 2,0,Room_Type 1,47,2017,10,25,Offline,0,0,0,159.75,2,Not_Canceled,2017-10-25,October
INN13008,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled,2018-06-15,June
INN13009,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0,Not_Canceled,2018-10-13,October
INN13010,3,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled,2018-03-25,March
INN13011,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,29,Online,0,0,0,121.0,2,Not_Canceled,2018-07-29,July
INN13012,2,0,1,1,Not Selected,0,Room_Type 1,63,2018,3,28,Online,0,0,0,80.1,0,Canceled,2018-03-28,March
INN13013,2,0,2,2,Meal Plan 2,0,Room_Type 1,175,2018,9,11,Online,0,0,0,152.15,1,Canceled,2018-09-11,September
INN13014,2,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,10,1,Online,0,0,0,184.0,3,Not_Canceled,2018-10-01,October
INN13015,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,6,8,Online,0,0,0,121.0,1,Not_Canceled,2018-06-08,June
INN13016,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100.0,0,Canceled,2018-10-03,October
INN13017,2,0,0,4,Meal Plan 1,0,Room_Type 4,38,2018,11,2,Online,0,0,0,77.23,3,Not_Canceled,2018-11-02,November
INN13018,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled,2018-09-28,September
INN13019,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,2018,9,3,Online,0,0,0,156.5,0,Canceled,2018-09-03,September
INN13020,2,0,0,3,Meal Plan 1,0,Room_Type 1,136,2018,8,3,Online,0,0,0,105.3,1,Not_Canceled,2018-08-03,August
INN13021,2,0,2,2,Meal Plan 1,0,Room_Type 1,62,2018,9,4,Online,0,0,0,98.55,2,Not_Canceled,2018-09-04,September
INN13022,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2017,10,9,Online,0,0,0,164.5,2,Not_Canceled,2017-10-09,October
INN13023,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,12,17,Online,1,0,1,78.0,1,Not_Canceled,2018-12-17,December
INN13024,2,0,0,3,Not Selected,0,Room_Type 1,260,2018,9,22,Online,0,0,0,113.4,0,Canceled,2018-09-22,September
INN13025,2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,Canceled,2018-08-17,August
INN13026,2,0,2,2,Not Selected,0,Room_Type 1,59,2018,7,24,Online,0,0,0,94.5,1,Not_Canceled,2018-07-24,July
INN13027,1,0,0,3,Meal Plan 1,0,Room_Type 1,35,2018,11,15,Online,0,0,0,96.0,2,Not_Canceled,2018-11-15,November
INN13028,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,11,19,Online,0,0,0,111.0,0,Not_Canceled,2018-11-19,November
INN13029,2,0,2,2,Meal Plan 1,0,Room_Type 4,121,2018,5,14,Online,0,0,0,113.05,0,Canceled,2018-05-14,May
INN13030,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,2017-09-18,September
INN13031,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,Canceled,2018-09-21,September
INN13032,1,0,0,3,Meal Plan 1,0,Room_Type 1,174,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled,2018-09-22,September
INN13033,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,2018,11,1,Online,0,0,0,91.8,1,Canceled,2018-11-01,November
INN13034,2,0,0,1,Not Selected,0,Room_Type 1,65,2018,9,8,Online,0,0,0,125.1,2,Not_Canceled,2018-09-08,September
INN13035,2,1,2,5,Meal Plan 1,0,Room_Type 1,97,2018,10,17,Online,0,0,0,135.0,0,Canceled,2018-10-17,October
INN13036,2,0,1,2,Meal Plan 1,0,Room_Type 1,155,2018,9,2,Online,0,0,0,135.9,1,Canceled,2018-09-02,September
INN13037,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0,Not_Canceled,2017-08-05,August
INN13038,2,0,2,1,Meal Plan 1,0,Room_Type 1,70,2018,4,2,Online,0,0,0,87.3,0,Canceled,2018-04-02,April
INN13039,2,1,0,3,Meal Plan 1,0,Room_Type 1,42,2018,3,22,Offline,0,0,0,76.05,1,Not_Canceled,2018-03-22,March
INN13040,2,0,0,2,Not Selected,0,Room_Type 1,46,2018,10,19,Online,0,0,0,107.55,2,Not_Canceled,2018-10-19,October
INN13041,2,2,0,1,Meal Plan 1,0,Room_Type 6,131,2018,7,15,Online,0,0,0,177.3,0,Canceled,2018-07-15,July
INN13042,3,0,1,2,Meal Plan 1,0,Room_Type 4,217,2018,9,23,Online,0,0,0,159.3,1,Canceled,2018-09-23,September
INN13043,2,0,1,3,Meal Plan 1,0,Room_Type 4,52,2017,11,9,Offline,0,0,0,60.0,0,Not_Canceled,2017-11-09,November
INN13044,2,0,1,3,Meal Plan 1,0,Room_Type 1,32,2018,10,24,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-24,October
INN13045,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,11,18,Online,0,0,0,93.6,1,Not_Canceled,2018-11-18,November
INN13046,1,0,0,2,Not Selected,0,Room_Type 1,25,2018,6,1,Online,0,0,0,104.0,1,Not_Canceled,2018-06-01,June
INN13047,2,0,1,3,Meal Plan 1,0,Room_Type 1,14,2017,11,5,Offline,0,0,0,43.5,0,Not_Canceled,2017-11-05,November
INN13048,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,June
INN13049,2,0,2,3,Meal Plan 1,0,Room_Type 1,85,2017,7,24,Online,0,0,0,76.5,0,Canceled,2017-07-24,July
INN13050,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled,2018-06-24,June
INN13051,2,0,0,3,Meal Plan 1,0,Room_Type 4,39,2018,5,17,Online,0,0,0,140.4,1,Not_Canceled,2018-05-17,May
INN13052,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,June
INN13053,2,2,2,1,Meal Plan 1,0,Room_Type 6,153,2018,6,12,Online,0,0,0,189.9,0,Canceled,2018-06-12,June
INN13054,2,0,2,4,Not Selected,0,Room_Type 1,116,2018,7,16,Online,0,0,0,96.0,1,Not_Canceled,2018-07-16,July
INN13055,1,0,1,3,Meal Plan 1,0,Room_Type 1,6,2017,9,21,Online,0,0,0,114.0,1,Not_Canceled,2017-09-21,September
INN13056,2,0,1,2,Meal Plan 2,0,Room_Type 1,2,2018,6,13,Online,0,0,0,145.67,2,Not_Canceled,2018-06-13,June
INN13057,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled,2018-06-02,June
INN13058,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2017-08-14,August
INN13059,2,0,1,0,Not Selected,0,Room_Type 1,130,2018,9,18,Online,0,0,0,118.8,1,Canceled,2018-09-18,September
INN13060,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,10,27,Online,0,0,0,110.0,2,Not_Canceled,2018-10-27,October
INN13061,2,0,1,4,Meal Plan 1,0,Room_Type 1,2,2017,8,19,Online,0,0,0,102.8,1,Not_Canceled,2017-08-19,August
INN13062,2,0,2,1,Meal Plan 1,0,Room_Type 4,0,2018,3,6,Online,0,0,0,110.0,1,Not_Canceled,2018-03-06,March
INN13063,2,1,2,2,Meal Plan 1,0,Room_Type 1,16,2017,12,4,Offline,0,0,0,92.85,0,Not_Canceled,2017-12-04,December
INN13064,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,2018-06-06,June
INN13065,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,99.0,0,Not_Canceled,2017-08-11,August
INN13066,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,111.0,0,Canceled,2018-06-06,June
INN13067,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,11,3,Corporate,0,0,0,79.0,0,Not_Canceled,2018-11-03,November
INN13068,2,0,2,2,Not Selected,0,Room_Type 1,143,2018,8,26,Online,0,0,0,85.5,0,Canceled,2018-08-26,August
INN13069,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,28,Online,0,0,0,84.8,0,Not_Canceled,2018-12-28,December
INN13070,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,9,6,Online,0,0,0,87.3,1,Not_Canceled,2018-09-06,September
INN13071,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled,2018-06-06,June
INN13072,2,0,1,4,Meal Plan 1,0,Room_Type 4,109,2018,11,21,Online,0,0,0,97.75,2,Not_Canceled,2018-11-21,November
INN13073,2,0,1,2,Meal Plan 1,0,Room_Type 4,185,2018,12,16,Online,0,0,0,103.5,0,Not_Canceled,2018-12-16,December
INN13074,2,0,0,3,Meal Plan 1,0,Room_Type 1,98,2017,12,29,Offline,0,0,0,59.5,1,Not_Canceled,2017-12-29,December
INN13075,1,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,9,21,Offline,0,0,0,77.0,0,Not_Canceled,2017-09-21,September
INN13076,1,0,2,0,Meal Plan 1,0,Room_Type 1,20,2018,12,4,Corporate,0,0,0,67.0,0,Not_Canceled,2018-12-04,December
INN13077,2,0,0,3,Meal Plan 1,0,Room_Type 4,40,2017,10,28,Offline,0,0,0,75.0,0,Not_Canceled,2017-10-28,October
INN13078,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2017,12,4,Online,0,0,0,72.25,3,Not_Canceled,2017-12-04,December
INN13079,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled,2017-10-08,October
INN13080,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,7,11,Online,0,0,0,154.0,1,Not_Canceled,2018-07-11,July
INN13081,2,0,1,4,Meal Plan 1,0,Room_Type 4,128,2018,8,17,Online,0,0,0,122.4,0,Canceled,2018-08-17,August
INN13082,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled,2018-10-21,October
INN13083,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled,2018-02-17,February
INN13084,2,0,1,2,Meal Plan 1,0,Room_Type 1,29,2017,11,6,Offline,0,0,0,63.0,0,Not_Canceled,2017-11-06,November
INN13085,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,6,13,Online,0,0,0,101.0,1,Not_Canceled,2018-06-13,June
INN13086,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,2018-02-19,February
INN13087,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Complementary,0,0,0,0.0,0,Not_Canceled,2018-05-24,May
INN13088,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,Canceled,2018-08-19,August
INN13089,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,2018,4,21,Online,0,0,0,146.0,0,Not_Canceled,2018-04-21,April
INN13090,2,0,1,2,Meal Plan 1,0,Room_Type 1,181,2018,5,23,Online,0,0,0,118.0,2,Canceled,2018-05-23,May
INN13091,2,0,2,4,Meal Plan 1,0,Room_Type 4,20,2018,5,29,Online,0,0,0,121.25,1,Not_Canceled,2018-05-29,May
INN13092,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,124.0,0,Not_Canceled,2017-08-11,August
INN13093,2,0,2,2,Meal Plan 1,0,Room_Type 4,55,2018,1,29,Online,0,0,0,84.45,1,Not_Canceled,2018-01-29,January
INN13094,2,0,0,4,Meal Plan 1,0,Room_Type 4,58,2018,10,18,Online,0,0,0,95.48,1,Not_Canceled,2018-10-18,October
INN13095,2,0,2,2,Meal Plan 1,0,Room_Type 1,90,2017,12,4,Online,0,0,0,72.25,1,Not_Canceled,2017-12-04,December
INN13096,2,0,1,2,Meal Plan 1,0,Room_Type 1,70,2018,1,15,Offline,0,0,0,40.67,0,Not_Canceled,2018-01-15,January
INN13097,2,0,0,1,Not Selected,0,Room_Type 1,104,2018,7,16,Online,0,0,0,94.5,0,Canceled,2018-07-16,July
INN13098,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,10,29,Offline,0,0,0,130.0,0,Not_Canceled,2017-10-29,October
INN13099,2,0,2,2,Meal Plan 1,0,Room_Type 1,72,2018,2,13,Offline,0,0,0,60.0,0,Not_Canceled,2018-02-13,February
INN13100,3,0,2,2,Meal Plan 1,0,Room_Type 4,28,2018,5,22,Online,0,0,0,149.15,0,Canceled,2018-05-22,May
INN13101,2,1,1,0,Meal Plan 1,0,Room_Type 1,25,2018,7,18,Online,0,0,0,186.5,2,Not_Canceled,2018-07-18,July
INN13102,2,0,0,4,Meal Plan 1,0,Room_Type 1,132,2018,7,5,Online,0,0,0,105.83,0,Canceled,2018-07-05,July
INN13103,1,0,0,1,Not Selected,0,Room_Type 1,51,2018,10,27,Online,0,0,0,64.45,1,Not_Canceled,2018-10-27,October
INN13104,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,7,8,Online,0,0,0,137.0,0,Canceled,2018-07-08,July
INN13105,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2018-06-17,June
INN13106,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,2018,7,1,Online,0,0,0,96.3,1,Not_Canceled,2018-07-01,July
INN13107,1,0,2,3,Meal Plan 1,0,Room_Type 1,132,2018,10,8,Online,0,0,0,113.4,1,Canceled,2018-10-08,October
INN13108,2,0,2,1,Not Selected,0,Room_Type 1,1,2017,9,20,Online,0,0,0,91.2,0,Not_Canceled,2017-09-20,September
INN13109,2,1,2,5,Meal Plan 1,0,Room_Type 1,194,2018,8,24,Online,0,0,0,111.11,2,Canceled,2018-08-24,August
INN13110,2,0,0,3,Meal Plan 1,0,Room_Type 4,53,2018,6,9,Online,0,0,0,134.4,1,Canceled,2018-06-09,June
INN13111,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2018,10,10,Offline,0,0,0,85.5,0,Not_Canceled,2018-10-10,October
INN13112,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,12,23,Online,0,0,0,80.0,0,Not_Canceled,2018-12-23,December
INN13113,2,0,0,3,Not Selected,0,Room_Type 1,260,2018,9,22,Online,0,0,0,113.4,0,Canceled,2018-09-22,September
INN13114,2,0,0,3,Meal Plan 1,1,Room_Type 1,203,2018,8,10,Online,0,0,0,105.3,1,Canceled,2018-08-10,August
INN13115,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled,2018-05-19,May
INN13116,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled,2018-05-25,May
INN13117,1,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,9,12,Aviation,0,0,0,110.0,0,Canceled,2018-09-12,September
INN13118,2,2,0,1,Not Selected,0,Room_Type 6,3,2017,8,11,Online,0,0,0,153.0,0,Not_Canceled,2017-08-11,August
INN13119,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,2018,5,13,Online,0,0,0,126.9,1,Not_Canceled,2018-05-13,May
INN13120,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,16,Corporate,1,2,3,65.0,0,Not_Canceled,2018-02-16,February
INN13121,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled,2018-05-13,May
INN13122,1,0,0,1,Not Selected,0,Room_Type 1,71,2017,7,11,Online,0,0,0,51.96,0,Not_Canceled,2017-07-11,July
INN13123,2,0,0,4,Not Selected,0,Room_Type 1,8,2017,10,28,Online,0,0,0,109.25,0,Not_Canceled,2017-10-28,October
INN13124,2,0,1,3,Not Selected,0,Room_Type 1,26,2018,11,17,Online,0,0,0,57.59,1,Not_Canceled,2018-11-17,November
INN13125,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled,2018-06-03,June
INN13126,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled,2018-09-26,September
INN13127,3,0,2,0,Meal Plan 1,0,Room_Type 4,68,2018,4,24,Online,0,0,0,133.2,2,Not_Canceled,2018-04-24,April
INN13128,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled,2018-01-27,January
INN13129,2,0,2,1,Not Selected,0,Room_Type 1,39,2018,2,13,Online,0,0,0,67.5,1,Not_Canceled,2018-02-13,February
INN13130,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,12,6,Online,0,0,0,79.2,2,Not_Canceled,2018-12-06,December
INN13131,2,0,2,3,Not Selected,0,Room_Type 1,53,2018,3,6,Online,0,0,0,65.75,0,Not_Canceled,2018-03-06,March
INN13132,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled,2017-07-01,July
INN13133,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2018,11,25,Online,0,0,0,79.2,0,Not_Canceled,2018-11-25,November
INN13134,2,0,0,2,Meal Plan 1,0,Room_Type 4,32,2018,3,4,Online,0,0,0,105.4,2,Not_Canceled,2018-03-04,March
INN13135,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,June
INN13136,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,8,Online,0,0,0,101.0,1,Not_Canceled,2018-04-08,April
INN13137,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled,2018-09-19,September
INN13138,2,0,1,3,Not Selected,0,Room_Type 1,153,2018,6,30,Online,0,0,0,80.75,2,Not_Canceled,2018-06-30,June
INN13139,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled,2017-07-17,July
INN13140,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,1,Canceled,2018-09-08,September
INN13141,2,2,0,1,Meal Plan 1,0,Room_Type 6,18,2018,4,22,Online,0,0,0,197.0,0,Canceled,2018-04-22,April
INN13142,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2018,11,2,Online,0,0,0,71.1,2,Not_Canceled,2018-11-02,November
INN13143,1,0,1,3,Meal Plan 1,0,Room_Type 1,27,2017,9,3,Online,0,0,0,90.25,0,Not_Canceled,2017-09-03,September
INN13144,2,0,1,4,Meal Plan 1,1,Room_Type 1,5,2018,3,21,Online,0,0,0,128.0,1,Not_Canceled,2018-03-21,March
INN13145,1,2,0,3,Not Selected,0,Room_Type 2,211,2018,5,31,Online,0,0,0,91.36,1,Canceled,2018-05-31,May
INN13146,1,0,1,0,Not Selected,0,Room_Type 1,131,2018,10,10,Online,0,0,0,108.0,0,Canceled,2018-10-10,October
INN13147,2,0,1,3,Meal Plan 1,0,Room_Type 1,192,2018,8,8,Online,0,0,0,72.75,1,Not_Canceled,2018-08-08,August
INN13148,2,0,1,3,Meal Plan 1,0,Room_Type 1,103,2018,7,18,Offline,0,0,0,72.25,0,Canceled,2018-07-18,July
INN13149,2,0,1,3,Meal Plan 1,0,Room_Type 1,332,2018,9,22,Online,0,0,0,77.23,2,Not_Canceled,2018-09-22,September
INN13150,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,19,Offline,0,0,0,118.15,0,Canceled,2018-09-19,September
INN13151,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,2018-02-19,February
INN13152,2,2,0,3,Meal Plan 1,1,Room_Type 6,154,2018,6,28,Online,0,0,0,177.3,3,Not_Canceled,2018-06-28,June
INN13153,2,0,1,3,Meal Plan 1,0,Room_Type 1,223,2018,10,3,Online,0,0,0,102.85,0,Canceled,2018-10-03,October
INN13154,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,2,12,Online,0,0,0,80.0,0,Not_Canceled,2018-02-12,February
INN13155,2,0,2,3,Not Selected,0,Room_Type 1,23,2018,10,30,Online,0,0,0,99.0,1,Canceled,2018-10-30,October
INN13156,2,0,1,1,Meal Plan 1,0,Room_Type 1,112,2018,7,18,Online,0,0,0,104.5,1,Not_Canceled,2018-07-18,July
INN13157,2,0,1,3,Meal Plan 1,0,Room_Type 2,147,2018,4,4,Online,0,0,0,96.5,1,Canceled,2018-04-04,April
INN13158,2,0,1,4,Meal Plan 1,0,Room_Type 4,51,2018,8,31,Online,0,0,0,123.3,0,Canceled,2018-08-31,August
INN13159,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87.0,0,Not_Canceled,2017-10-16,October
INN13160,2,0,2,3,Meal Plan 1,0,Room_Type 1,108,2018,7,30,Offline,0,0,0,81.25,0,Not_Canceled,2018-07-30,July
INN13161,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,Offline,0,0,0,130.0,0,Not_Canceled,2017-10-29,October
INN13162,2,0,2,0,Meal Plan 1,0,Room_Type 1,36,2018,8,14,Online,0,0,0,135.9,1,Not_Canceled,2018-08-14,August
INN13163,2,1,0,1,Meal Plan 1,0,Room_Type 4,79,2018,12,27,Online,0,0,0,126.0,2,Not_Canceled,2018-12-27,December
INN13164,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled,2018-11-04,November
INN13165,2,0,1,0,Not Selected,0,Room_Type 1,15,2018,9,5,Online,0,0,0,119.0,0,Not_Canceled,2018-09-05,September
INN13166,3,0,1,3,Meal Plan 1,0,Room_Type 4,93,2018,8,22,Online,0,0,0,150.3,0,Canceled,2018-08-22,August
INN13167,2,0,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,0,Canceled,2018-01-14,January
INN13168,2,0,1,3,Not Selected,0,Room_Type 1,48,2018,7,25,Offline,0,0,0,63.75,0,Not_Canceled,2018-07-25,July
INN13169,2,0,0,3,Meal Plan 1,0,Room_Type 2,87,2017,12,29,Online,0,0,0,95.7,1,Not_Canceled,2017-12-29,December
INN13170,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled,2017-12-29,December
INN13171,1,0,1,4,Meal Plan 1,0,Room_Type 1,34,2018,2,8,Online,0,0,0,73.9,0,Not_Canceled,2018-02-08,February
INN13172,2,2,2,1,Meal Plan 1,0,Room_Type 6,66,2018,8,14,Online,0,0,0,207.9,0,Canceled,2018-08-14,August
INN13173,2,0,0,5,Meal Plan 1,0,Room_Type 1,129,2018,8,9,Online,0,0,0,83.61,2,Not_Canceled,2018-08-09,August
INN13174,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,2017,9,21,Online,0,0,0,145.8,2,Not_Canceled,2017-09-21,September
INN13175,3,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,5,2,Online,0,0,0,159.3,2,Canceled,2018-05-02,May
INN13176,2,0,2,6,Meal Plan 1,0,Room_Type 1,205,2018,8,20,Online,0,0,0,92.01,1,Not_Canceled,2018-08-20,August
INN13177,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110.0,0,Canceled,2018-04-17,April
INN13178,1,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,9,19,Corporate,1,0,1,104.0,0,Not_Canceled,2018-09-19,September
INN13179,2,0,0,3,Not Selected,0,Room_Type 1,88,2018,12,15,Online,0,0,0,79.2,1,Not_Canceled,2018-12-15,December
INN13180,2,0,2,1,Meal Plan 1,0,Room_Type 2,11,2018,1,2,Online,0,0,0,83.58,0,Not_Canceled,2018-01-02,January
INN13181,2,0,2,0,Not Selected,0,Room_Type 1,36,2018,5,22,Offline,0,0,0,92.88,0,Canceled,2018-05-22,May
INN13182,2,0,1,2,Meal Plan 1,0,Room_Type 4,53,2018,5,13,Online,0,0,0,149.4,1,Not_Canceled,2018-05-13,May
INN13183,2,0,2,5,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,128.71,1,Not_Canceled,2017-10-18,October
INN13184,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,136.0,1,Not_Canceled,2018-04-21,April
INN13185,3,0,1,3,Meal Plan 1,0,Room_Type 4,246,2018,12,26,Online,0,0,0,104.55,0,Not_Canceled,2018-12-26,December
INN13186,2,0,1,3,Meal Plan 1,0,Room_Type 1,62,2018,4,25,Online,0,0,0,76.91,1,Not_Canceled,2018-04-25,April
INN13187,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,2018-04-06,April
INN13188,2,0,1,2,Meal Plan 1,0,Room_Type 4,58,2018,4,22,Online,0,0,0,118.8,0,Canceled,2018-04-22,April
INN13189,2,0,0,3,Meal Plan 1,0,Room_Type 4,59,2018,3,9,Online,0,0,0,87.3,1,Not_Canceled,2018-03-09,March
INN13190,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2018,5,8,Complementary,0,0,0,0.0,0,Not_Canceled,2018-05-08,May
INN13191,1,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,11,28,Online,0,0,0,98.33,2,Not_Canceled,2018-11-28,November
INN13192,1,0,0,1,Meal Plan 1,0,Room_Type 1,26,2017,10,21,Corporate,0,0,0,65.0,0,Not_Canceled,2017-10-21,October
INN13193,2,0,1,0,Not Selected,0,Room_Type 1,256,2018,11,27,Online,0,0,0,67.5,2,Not_Canceled,2018-11-27,November
INN13194,1,0,2,3,Meal Plan 1,0,Room_Type 4,13,2018,2,28,Online,0,0,0,118.0,0,Not_Canceled,2018-02-28,February
